date,variant,omicron,lineage,omicron_time
2022-07-21,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-25,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-12,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-15,Omicron (BA.4/5),Omicron,BA.5.5,Omicron
2022-08-08,Omicron (BA.4/5),Omicron,BA.4.1,Omicron
2022-08-09,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-02,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-22,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-08-12,Omicron (BA.4/5),Omicron,BA.4.6,Omicron
2022-08-15,Omicron (BA.4/5),Omicron,BA.5,Omicron
2022-08-08,Omicron (BA.4/5),Omicron,BA.5.2.21,Omicron
2022-07-18,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-07-23,Omicron (BA.4/5),Omicron,BA.4.2,Omicron
2022-08-10,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-15,Omicron (BE.1),Omicron,BE.1.1.2,Omicron
2022-05-23,Omicron (BA.4/5),Omicron,BA.4,Omicron
2022-08-08,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-12,Omicron (BA.4/5),Omicron,BA.5.2.21,Omicron
2022-07-18,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-10,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-10,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-10,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-09,Other,Other,XAZ,Other
2022-06-30,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-02,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-25,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-11,Omicron (BA.4/5),Omicron,BA.5,Omicron
2022-08-15,Omicron (BA.4/5),Omicron,BA.5.6,Omicron
2022-08-10,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-09,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.5,Omicron
2022-07-19,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-26,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-15,Omicron (BA.4/5),Omicron,BA.4,Omicron
2022-08-09,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-05,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-20,Omicron (BA.4/5),Omicron,BA.5.1.3,Omicron
2022-08-15,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-09,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-07-04,Omicron (BA.4/5),Omicron,BA.4,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-24,Omicron (BA.4/5),Omicron,BA.5.1.22,Omicron
2022-08-12,Omicron (BA.4/5),Omicron,BA.5.1.3,Omicron
2022-08-10,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-04-25,Omicron (BA.2),Omicron,BA.2,Omicron
2022-06-02,Omicron (BA.2),Omicron,BA.2,Omicron
2022-06-01,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-09,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-07-05,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-20,Omicron (BA.2),Omicron,BA.2.56,Omicron
2022-05-09,Omicron (BA.2),Omicron,BA.2.18,Omicron
2022-05-31,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-09,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-21,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-31,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-09,Omicron (BA.2),Omicron,BA.2.3.2,Omicron
2022-05-26,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-10,Omicron (BA.2),Omicron,BA.2.18,Omicron
2022-05-08,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-05-24,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-25,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-12,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-05,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-26,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2.56,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-17,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-30,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-05-09,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-29,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-05-20,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-09,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-27,Omicron (BA.2),Omicron,BA.2.18,Omicron
2022-05-10,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-28,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-05-27,Omicron (BA.2),Omicron,BA.2.56,Omicron
2022-05-16,Omicron (BA.2),Omicron,BA.2.56,Omicron
2022-04-25,Omicron (BA.2),Omicron,BA.2.13,Omicron
2022-08-16,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-16,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-10,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-09,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-17,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-16,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-16,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-18,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-16,Omicron (BF),Omicron,BF.5,Omicron
2022-08-18,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-13,Omicron (BE.1),Omicron,BE.1,Omicron
2022-08-16,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-16,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-10,Omicron (BF),Omicron,BF.4,Omicron
2022-08-18,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-18,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-18,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-08-17,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-18,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-08-13,Omicron (BF),Omicron,BF.7.5,Omicron
2022-08-18,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-17,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-18,Omicron (BF),Omicron,BF.7,Omicron
2022-07-23,Omicron (BF),Omicron,BF.1,Omicron
2022-07-15,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-11,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-18,Omicron (BA.4/5),Omicron,BA.4.6,Omicron
2022-07-25,Omicron (BE.1),Omicron,BE.1,Omicron
2022-07-20,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-07,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-18,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-16,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-21,Omicron (BA.4/5),Omicron,BA.5.6,Omicron
2022-07-18,Omicron (BA.4/5),Omicron,BA.5.1.3,Omicron
2022-07-20,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-08,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-17,Omicron (BA.4/5),Omicron,BA.5.5,Omicron
2022-07-08,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-18,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-17,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-17,Omicron (BF),Omicron,BF.7,Omicron
2022-07-03,Omicron (BF),Omicron,BF.1,Omicron
2022-05-22,Omicron (BF),Omicron,BF.1,Omicron
2022-07-20,Delta,Other,AY.43,Other
2022-08-22,Omicron (BF),Omicron,BF.7,Omicron
2022-07-24,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-21,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-06-06,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-23,Delta,Other,AY.5,Other
2022-08-21,Omicron (BA.4/5),Omicron,BA.5.1.22,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2,Omicron
2022-07-12,Omicron (BF),Omicron,BF.1,Omicron
2022-08-18,Omicron (BF),Omicron,BF.7,Omicron
2022-07-05,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-17,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-06-29,Delta,Other,AY.42,Other
2022-07-20,Omicron (BA.4/5),Omicron,BA.5.1.3,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-19,Omicron (BF),Omicron,BF.7,Omicron
2022-07-01,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-19,Delta,Other,AY.42,Other
2022-08-22,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-26,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-07-27,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-16,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-08,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2,Omicron
2022-08-22,Omicron (BA.4/5),Omicron,BA.5.1.5,Omicron
2022-07-22,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-18,Omicron (BA.4/5),Omicron,BA.5.1.3,Omicron
2022-07-19,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-17,Omicron (BF),Omicron,BF.7,Omicron
2022-07-03,Omicron (BF),Omicron,BF.1,Omicron
2022-07-08,Omicron (BA.4/5),Omicron,BA.5,Omicron
2022-08-17,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-22,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-13,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-25,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-04,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-25,Omicron (BA.2),Omicron,BA.2.54,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-04,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-29,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-05-30,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-22,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-20,Omicron (BA.2),Omicron,BA.2.56,Omicron
2022-04-25,Omicron (BA.2),Omicron,BA.2.3.15,Omicron
2022-04-24,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2.54,Omicron
2022-05-20,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-22,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-05,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-26,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-03,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-09,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-07,Omicron (BA.2),Omicron,BA.2.36,Omicron
2022-05-26,Omicron (BA.2),Omicron,BA.2.54,Omicron
2022-04-08,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2,Omicron
2022-06-01,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2,Omicron
2022-06-01,Omicron (BA.2),Omicron,BA.2.23,Omicron
2022-05-26,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2.13,Omicron
2022-05-26,Omicron (BA.2),Omicron,BA.2.12.1,Omicron
2022-04-22,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-20,Omicron (BA.2),Omicron,BA.2,Omicron
2022-08-04,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-08-03,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-02,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-03,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-08-03,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-03,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-27,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-05,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-05,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-25,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-29,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-29,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-29,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-26,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-06,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-04,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-03,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-02,Omicron (BF),Omicron,BF.1,Omicron
2022-08-03,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-01,Omicron (BA.4/5),Omicron,BA.5.1.24,Omicron
2022-08-02,Omicron (BA.4/5),Omicron,BA.5.2.3,Omicron
2022-08-03,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-30,Omicron (BF),Omicron,BF.5,Omicron
2022-07-26,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-18,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-07-18,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-23,Omicron (BA.4/5),Omicron,BA.5.6,Omicron
2022-07-15,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-21,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-08-03,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-03,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-01,Omicron (BE.1),Omicron,BE.1,Omicron
2022-07-25,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-16,Omicron (BE.1),Omicron,BE.1.2,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-11,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-10,Omicron (BE.1),Omicron,BE.1.2,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-10,Omicron (BF),Omicron,BF.4,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.8,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-17,Other,Other,BE.2,Other
2022-07-10,Other,Other,BE.2,Other
2022-07-10,Omicron (BF),Omicron,BF.1,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-16,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-18,Omicron (BF),Omicron,BF.6,Omicron
2022-07-17,Omicron (BF),Omicron,BF.4,Omicron
2022-07-17,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-17,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-15,Omicron (BF),Omicron,BF.7,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-16,Omicron (BA.4/5),Omicron,BA.4.6,Omicron
2022-07-16,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-15,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.4,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-17,Omicron (BA.4/5),Omicron,BA.4.1,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.4.6,Omicron
2022-07-17,Omicron (BE.1),Omicron,BE.1.2,Omicron
2022-07-16,Omicron (BF),Omicron,BF.5,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-11,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-11,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-12,Omicron (BE.1),Omicron,BE.1.2,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.5.1.24,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.1.17,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-12,Omicron (BE.1),Omicron,BE.1.2,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-12,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-07-11,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-07,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-11,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-12,Omicron (BF),Omicron,BF.21,Omicron
2022-07-13,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-04,Omicron (BA.2),Omicron,BA.2.76,Omicron
2022-08-08,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-16,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-08,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-08,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-16,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-08,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-02,Omicron (BA.4/5),Omicron,BA.4.6,Omicron
2022-08-03,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-04,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-02,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2.18,Omicron
2022-05-20,Omicron (BA.2),Omicron,BA.2,Omicron
2022-07-28,Omicron (BA.2),Omicron,BA.2.9.5,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2.18,Omicron
2022-05-27,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-05-06,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-22,Omicron (BA.2),Omicron,BA.2.9.3,Omicron
2022-05-27,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-11,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-25,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-04,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-22,Omicron (BA.2),Omicron,BA.2.3.2,Omicron
2022-06-03,Omicron (BA.2),Omicron,BA.2,Omicron
2022-06-01,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-09,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-30,Omicron (BA.2),Omicron,BA.2,Omicron
2022-06-01,Omicron (BA.2),Omicron,BA.2,Omicron
2022-06-01,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-05-09,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-24,Omicron (BA.2),Omicron,BA.2,Omicron
2022-06-07,Omicron (BA.2),Omicron,BA.2,Omicron
2022-04-08,Omicron (BA.2),Omicron,BA.2,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-07-08,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-08-12,Omicron (BA.4/5),Omicron,BA.5,Omicron
2022-07-28,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-15,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-13,Other,Other,XAK,Other
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.1.22,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.1.30,Omicron
2022-07-15,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.8,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-11,Omicron (BE.1),Omicron,BE.1,Omicron
2022-07-07,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-11,Omicron (BF),Omicron,BF.21,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.4.6.5,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.5.9,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.5,Omicron
2022-07-16,Omicron (BE.1),Omicron,BE.1.2,Omicron
2022-07-16,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-17,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-12,Omicron (BF),Omicron,BF.1,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.1.3,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-17,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-11,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-16,Omicron (BA.4/5),Omicron,BA.5.1.3,Omicron
2022-07-18,Omicron (BA.4/5),Omicron,BA.5,Omicron
2022-07-20,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-14,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-13,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-15,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-12,Omicron (BE.1),Omicron,BE.1,Omicron
2022-07-16,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-15,Omicron (BF),Omicron,BF.21,Omicron
2022-07-19,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-08-09,Omicron (BA.4/5),Omicron,BA.4,Omicron
2022-08-12,Omicron (BA.4/5),Omicron,BA.5.5,Omicron
2022-08-12,Omicron (BA.4/5),Omicron,BA.5.1.5,Omicron
2022-04-30,Omicron (BA.2),Omicron,BA.2,Omicron
2022-08-11,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-24,Omicron (BA.4/5),Omicron,BA.5.1.22,Omicron
2022-08-10,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-02,Omicron (BF),Omicron,BF.1,Omicron
2022-07-28,Omicron (BF),Omicron,BF.1,Omicron
2022-07-21,Omicron (BA.4/5),Omicron,BA.5.1.23,Omicron
2022-08-04,Omicron (BF),Omicron,BF.4,Omicron
2022-07-25,Omicron (BA.4/5),Omicron,BA.5.2.20,Omicron
2022-08-10,Omicron (BA.4/5),Omicron,BA.5.1.1,Omicron
2022-08-09,Omicron (BF),Omicron,BF.7,Omicron
2022-08-10,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-10,Omicron (BE.1),Omicron,BE.1.1,Omicron
2022-08-10,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-08-09,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-07-18,Omicron (BF),Omicron,BF.11,Omicron
2022-07-26,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2022-08-01,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-01,Omicron (BA.2),Omicron,BA.2.9,Omicron
2022-08-01,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-08-01,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-10,Omicron (BA.4/5),Omicron,BA.5.1.3,Omicron
2022-07-10,Omicron (BE.1),Omicron,BE.1.2,Omicron
2022-07-15,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-29,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-07-27,Omicron (BA.4/5),Omicron,BA.4.1,Omicron
2022-05-16,Omicron (BA.2),Omicron,BA.2.3,Omicron
2022-08-01,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-05-23,Omicron (BA.2),Omicron,BA.2,Omicron
2022-07-20,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-21,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
2022-06-27,Omicron (BA.4/5),Omicron,BA.5.1.30,Omicron
2022-07-12,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-05,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-21,Omicron (BA.4/5),Omicron,BA.5.2,Omicron
2021-07-19,Omicron (BF),Omicron,BF.1,Omicron
2022-07-20,Omicron (BA.4/5),Omicron,BA.5.2.1,Omicron
2022-07-11,Omicron (BA.4/5),Omicron,BA.5.1.3,Omicron
2022-07-06,Omicron (BA.4/5),Omicron,BA.5.1,Omicron
